view,category,student,route,class_id,class_name,f1_mean,f1_sample_sd,f1_values_json
inverse_test_group_size,teacher,,A_calibrated_RF_KD_teacher,4,TDMA,0.9686182225346558,0.00025725707994169665,"[0.9682457053617908,0.9682457053617908,0.9687825182101977,0.9682457053617908,0.9687825182101977,0.96875,0.9687825182101977,0.9687825182101977,0.9687825182101977,0.9687825182101977]"
inverse_test_group_size,teacher,,B_Full_MLP,0,Blackhole,0.8478067155363904,0.005070516582269317,"[0.845434298440981,0.8431456811345088,0.8480146052031048,0.8439716312056744,0.8512505484861791,0.8421052631578956,0.8596572487262633,0.8466579292267377,0.8483197093551327,0.8495102404274274]"
inverse_test_group_size,teacher,,B_Full_MLP,1,Flooding,0.9333974340240637,0.003191538480043387,"[0.9318854886475815,0.9320197044334976,0.9274509803921569,0.9346534653465347,0.9355797819623389,0.9374379344587885,0.9300492610837439,0.9346534653465347,0.932806324110672,0.9374379344587885]"
inverse_test_group_size,teacher,,B_Full_MLP,2,Grayhole,0.8827353026520486,0.006444999152544468,"[0.8796498905908092,0.8753509264458168,0.8859530870854676,0.8820936639118454,0.8834763354553001,0.8747203579418343,0.8956661316211875,0.8769017980636237,0.8863021115322142,0.8872387238723869]"
inverse_test_group_size,teacher,,B_Full_MLP,3,Normal,0.997389187043896,0.00010159106282786973,"[0.9973861991314139,0.9974667765737147,0.9972247918593895,0.9974265149382766,0.9973659870511119,0.9974768544114838,0.9973156386668678,0.9972753139421482,0.9973861991314139,0.997567594733139]"
inverse_test_group_size,teacher,,B_Full_MLP,4,TDMA,0.9456112264773845,0.002281933369357124,"[0.9490316004077471,0.948118006103764,0.9433198380566802,0.9433198380566802,0.94188984335523,0.9471544715447154,0.945712836123795,0.9447541814495691,0.9461382113821138,0.94667343829355]"
inverse_test_group_size,teacher,,C2_CL_MLP_domain,0,Blackhole,0.8275358730377533,0.005014576107276535,"[0.8245614035087727,0.8373983739837408,0.8253255500673563,0.827027027027028,0.8347514554411115,0.8227253310551056,0.828853046594983,0.8227628149435281,0.8236889692585906,0.8282647584973176]"
inverse_test_group_size,teacher,,C2_CL_MLP_domain,1,Flooding,0.934933376067805,0.001514049659295415,"[0.9374379344587885,0.9355797819623389,0.933728981206726,0.9355797819623389,0.9355797819623389,0.9318854886475815,0.9346534653465347,0.9355797819623389,0.9355797819623389,0.933728981206726]"
inverse_test_group_size,teacher,,C2_CL_MLP_domain,2,Grayhole,0.8687291733139032,0.006485964981546909,"[0.8610729023383769,0.8784590341833964,0.8702290076335877,0.8714324544713236,0.873638344226579,0.8579449747332957,0.8707742639040347,0.8613503751041954,0.8696830127336763,0.8727073638105664]"
inverse_test_group_size,teacher,,C2_CL_MLP_domain,3,Normal,0.9973357690753671,6.635511528311382e-05,"[0.9972349303705194,0.9973559069842259,0.9972954767099323,0.9974365418446846,0.9973256655674415,0.9973156386668678,0.9972954767099323,0.9973156386668678,0.9973256655674415,0.9974567496657586]"
inverse_test_group_size,teacher,,C2_CL_MLP_domain,4,TDMA,0.9454708981879462,0.0019234692815703924,"[0.9446981227803145,0.9452332657200812,0.94188984335523,0.9486005089058525,0.9461928934010152,0.9476359938993391,0.9437974683544303,0.9447541814495691,0.9452332657200812,0.94667343829355]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_ext,0,Blackhole,0.8407382580369587,0.00793084615893468,"[0.835010940919038,0.8415398388540746,0.840000000000001,0.8331143232588709,0.8533102553007365,0.8424657534246582,0.8464874241110156,0.83065198983912,0.8331108144192266,0.8516912402428457]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_ext,1,Flooding,0.9328126880351671,0.002565879652539766,"[0.9346534653465347,0.932806324110672,0.933728981206726,0.933728981206726,0.9291338582677166,0.928220255653884,0.9355797819623389,0.9309664694280079,0.933728981206726,0.9355797819623389]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_ext,2,Grayhole,0.8744605537105938,0.006196338821919707,"[0.8684863523573196,0.8808743169398905,0.8750341810226958,0.8697815869505111,0.8819425062796538,0.8730337078651682,0.8784160624651419,0.8624787775891338,0.8746915272826978,0.8798665183537262]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_ext,3,Normal,0.9973740608101886,7.864120182535417e-05,"[0.9973155846897841,0.9974667765737147,0.9972349303705194,0.9973357462423968,0.9974063574401351,0.9973256655674415,0.9974970597991617,0.9974365933833952,0.9973659870511119,0.9973559069842259]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_ext,4,TDMA,0.946902980507008,0.002220839765659079,"[0.9485481406011207,0.9490835030549898,0.9437974683544303,0.9452332657200812,0.9480651731160896,0.945712836123795,0.9490835030549898,0.9495155532891382,0.9437974683544303,0.9461928934010152]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_fair,0,Blackhole,0.8293761401458356,0.007935213966528317,"[0.827761320355481,0.8334054521852018,0.8203389830508483,0.8240343347639494,0.8287243532560223,0.831168831168832,0.8492027334851945,0.8294142796066702,0.8250218722659676,0.8246892413201891]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_fair,1,Flooding,0.9337612537094866,0.0022595777274664317,"[0.9355797819623389,0.9365079365079365,0.9355797819623389,0.933728981206726,0.9283611383709519,0.932806324110672,0.933728981206726,0.932806324110672,0.9346534653465347,0.9338598223099703]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_fair,2,Grayhole,0.8651151506875445,0.008861269906236537,"[0.8600508905852415,0.8675773626986336,0.8550437976829611,0.8606672273619286,0.8714442013129099,0.8644444444444441,0.8863083985957328,0.8644544431946004,0.8639380530973448,0.8572226879016485]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_fair,3,Normal,0.9973357590683666,5.400692776686449e-05,"[0.9974164362905252,0.997366040012064,0.9973761196730705,0.9973055036094187,0.9972953679405584,0.9972752591520124,0.9973156386668678,0.9973962783871,0.9973559069842259,0.9972550399678246]"
inverse_test_group_size,teacher,,C_CL_MLP_loss_fair,4,TDMA,0.9459453514118193,0.001981298348685058,"[0.9490835030549898,0.9452332657200812,0.94667343829355,0.942366026289181,0.9442190669371197,0.9476359938993391,0.9442755825734549,0.9471544715447154,0.9456576942610462,0.9471544715447154]"
inverse_test_group_size,teacher,,G_random_pacing_teacher,0,Blackhole,0.8443461686035187,0.007504501337584702,"[0.8404533565823894,0.8304794520547953,0.8471092077087804,0.848953594176525,0.8503937007874024,0.8430740911182706,0.8470085470085478,0.8343976160068121,0.846153846153847,0.8554382744378164]"
inverse_test_group_size,teacher,,G_random_pacing_teacher,1,Flooding,0.9324003673120955,0.0035876264459655614,"[0.928220255653884,0.9355797819623389,0.9355797819623389,0.9355797819623389,0.9274509803921569,0.9320197044334976,0.9318854886475815,0.9274509803921569,0.933728981206726,0.9365079365079365]"
inverse_test_group_size,teacher,,G_random_pacing_teacher,2,Grayhole,0.8784864021771648,0.00918054909637402,"[0.8757297748123434,0.8641212801796742,0.8765813888107955,0.8874458874458871,0.8817502076986984,0.8844194153928663,0.8750703432751826,0.8651843512524624,0.8812999173781323,0.8932614555256062]"
inverse_test_group_size,teacher,,G_random_pacing_teacher,3,Normal,0.9973549039805694,0.00012707138820936708,"[0.9974164362905252,0.9973659870511119,0.9974466716258872,0.9973861991314139,0.997396226035729,0.9970936956324983,0.9973257193412824,0.9971743742898227,0.9974466202903213,0.9974971101171031]"
inverse_test_group_size,teacher,,G_random_pacing_teacher,4,TDMA,0.9452505479507496,0.0042515085062358885,"[0.9486005089058525,0.9447541814495691,0.94667343829355,0.9447541814495691,0.9510204081632653,0.9357429718875502,0.9437974683544303,0.94188984335523,0.9471544715447154,0.948118006103764]"
inverse_test_group_size,teacher,,I_SMOTE_MLP_teacher,0,Blackhole,0.9375585105921609,0.031212411633100644,"[0.9483747609942647,0.9150897622513353,0.942951438000944,0.9562710235463733,0.934097421203439,0.8589174800354928,0.9688412852969831,0.9446316803081366,0.9480968858131495,0.9583133684714908]"
inverse_test_group_size,teacher,,I_SMOTE_MLP_teacher,1,Flooding,0.9386500771367684,0.0006298036156210313,"[0.9383697813121272,0.9383697813121272,0.9383697813121272,0.9374379344587885,0.9393034825870646,0.9383697813121272,0.9393034825870646,0.9393034825870646,0.9393034825870646,0.9383697813121272]"
inverse_test_group_size,teacher,,I_SMOTE_MLP_teacher,2,Grayhole,0.9423690254509312,0.02068080062161124,"[0.9472579375491995,0.935602094240838,0.9439153439153438,0.9548556430446193,0.940588853838065,0.8876096491228072,0.9627313004951785,0.9476439790575915,0.9509297520661157,0.9525557011795542]"
inverse_test_group_size,teacher,,I_SMOTE_MLP_teacher,3,Normal,0.9971663484211939,0.00027232692227002086,"[0.997366040012064,0.9973761196730705,0.9970938125358245,0.996962687317711,0.9972853954273994,0.9972853954273994,0.9970029769088422,0.9973761196730705,0.9973761196730705,0.9965388175634885]"
inverse_test_group_size,teacher,,I_SMOTE_MLP_teacher,4,TDMA,0.9338211507903951,0.01229376031565403,"[0.94667343829355,0.9366834170854271,0.9319319319319319,0.9227722772277228,0.9399899142713061,0.942366026289181,0.9227722772277228,0.9437974683544303,0.9428426909458776,0.9083820662768031]"
pure_group_representative,student,student_A,D_Small_MLP,0,Blackhole,0.8449717720632746,0.010381738696583813,"[0.8567567567567568,0.8393013100436681,0.8408091468777484,0.8540387340576288,0.8454545454545455,0.8430257979886314,0.832034632034632,0.8647670737222976,0.8376300316598824,0.8358996920369556]"
pure_group_representative,student,student_A,D_Small_MLP,1,Flooding,0.9301632343519307,0.004725230304453633,"[0.9271653543307087,0.923679060665362,0.932806324110672,0.9291338582677166,0.923828125,0.9263984298331698,0.932806324110672,0.9346534653465347,0.9365079365079365,0.9346534653465347]"
pure_group_representative,student,student_A,D_Small_MLP,2,Grayhole,0.8585619750442973,0.02312629418178253,"[0.8134161490683229,0.8642857142857143,0.8517722878625135,0.8546188793538617,0.882766072393301,0.86573694284933,0.8620498614958448,0.8883508205542103,0.8285203168924099,0.8741027056874655]"
pure_group_representative,student,student_A,D_Small_MLP,3,Normal,0.9962224159903643,0.0011856916526093704,"[0.9936835307650395,0.99681147466782,0.9963771032928106,0.9953157581923864,0.9970331781199401,0.9967709810785527,0.996932422782544,0.996982801971236,0.9949408421179933,0.9973760669153203]"
pure_group_representative,student,student_A,D_Small_MLP,4,TDMA,0.940540156549085,0.0035071255013214855,"[0.9399293286219081,0.9428426909458776,0.9461928934010152,0.9395161290322581,0.9371543489190548,0.9422492401215805,0.9361488185017597,0.9414141414141414,0.935678391959799,0.9442755825734549]"
pure_group_representative,student,student_A,E2_KD_from_MLP,0,Blackhole,0.8275643128430819,0.00629126295897765,"[0.8356596127870328,0.8307826847398339,0.8282560706401766,0.8259355961705831,0.8384439359267735,0.8166368515205724,0.8248587570621468,0.8247330960854092,0.8276785714285714,0.8226579520697168]"
pure_group_representative,student,student_A,E2_KD_from_MLP,1,Flooding,0.936139250544314,0.001705023465144611,"[0.9365079365079365,0.9355797819623389,0.932806324110672,0.9355797819623389,0.9355797819623389,0.9383697813121272,0.9374379344587885,0.9365079365079365,0.9346534653465347,0.9383697813121272]"
pure_group_representative,student,student_A,E2_KD_from_MLP,2,Grayhole,0.8693260108069927,0.005648950500680305,"[0.8753733369535704,0.8715953307392996,0.8708609271523179,0.8644444444444445,0.8812281174252626,0.868421052631579,0.8625381838378229,0.8654108654108654,0.867574931880109,0.8658129175946548]"
pure_group_representative,student,student_A,E2_KD_from_MLP,3,Normal,0.9973296841750099,0.00012089611019397607,"[0.9972349303705194,0.9975675458346736,0.9973659870511119,0.9973559069842259,0.9972752591520124,0.9973458267146562,0.997214764763255,0.9972046254399196,0.9972450128700129,0.9974869825697111]"
pure_group_representative,student,student_A,E2_KD_from_MLP,4,TDMA,0.9416814457458896,0.0034116439361724037,"[0.9409389197375063,0.9471007121057986,0.94188984335523,0.9442755825734549,0.9404641775983855,0.9357429718875502,0.9375629405840886,0.9408792319353209,0.9452332657200812,0.94272681196148]"
pure_group_representative,student,student_A,E_KD_from_RF,0,Blackhole,0.8119084855825541,0.00635326515999898,"[0.8101153504880213,0.8068592057761733,0.8166151126822802,0.8012259194395797,0.8170289855072463,0.8098495212038304,0.8222698072805139,0.817351598173516,0.811391223155929,0.806378132118451]"
pure_group_representative,student,student_A,E_KD_from_RF,1,Flooding,0.9388931712691088,0.0005308938899465319,"[0.9393034825870646,0.9393034825870646,0.9393034825870646,0.9393034825870646,0.9382470119521913,0.9383697813121272,0.9382470119521913,0.9393034825870646,0.9393034825870646,0.9382470119521913]"
pure_group_representative,student,student_A,E_KD_from_RF,2,Grayhole,0.8659738398723251,0.005912880585568794,"[0.8623087621696801,0.8636488340192043,0.8659966499162479,0.8529082774049217,0.8720898384004382,0.8668307355756084,0.8642816581487791,0.8725382932166302,0.8723231227975061,0.8668122270742358]"
pure_group_representative,student,student_A,E_KD_from_RF,3,Normal,0.9979749715519658,4.3754085165869435e-05,"[0.9979910803969625,0.9979305217897972,0.9979307712397292,0.9979004048501653,0.9980110497237569,0.9980112894477813,0.9980211545608871,0.9979811371922741,0.9979512312698349,0.9980210750484686]"
pure_group_representative,student,student_A,E_KD_from_RF,4,TDMA,0.9617542586658614,0.0019100872725371432,"[0.9618163054695562,0.9597938144329897,0.9588477366255144,0.9608247422680413,0.9622739018087856,0.9658031088082901,0.9627714581178903,0.9617768595041323,0.9608247422680413,0.9628099173553719]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_ext,0,Blackhole,0.8236867842307796,0.007857701989377089,"[0.8327495621716288,0.8259325044404974,0.8194207836456558,0.8256959314775161,0.8181026979982594,0.8142292490118577,0.8235294117647058,0.8307830783078308,0.8349344978165939,0.8114901256732495]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_ext,1,Flooding,0.9356753494182712,0.001715025400776256,"[0.9374379344587885,0.9365079365079365,0.9355797819623389,0.9365079365079365,0.9355797819623389,0.933728981206726,0.9355797819623389,0.9374379344587885,0.9318854886475815,0.9365079365079365]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_ext,2,Grayhole,0.8641616704903118,0.005887123784855813,"[0.8679349324510615,0.8700906344410876,0.8556933483652762,0.858902575587906,0.8595224875069406,0.8602269582064767,0.8625277161862528,0.8724905046120456,0.8713968957871396,0.862830651758931]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_ext,3,Normal,0.9973337283093665,8.91297799095867e-05,"[0.9972651772607533,0.9974466202903213,0.9972450128700129,0.9972248476682688,0.9974768544114838,0.9973559601483879,0.9973155846897841,0.9972550951667555,0.9973357462423968,0.9974163843455008]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_ext,4,TDMA,0.9432710773021814,0.0028087741351684463,"[0.9432048681541582,0.943683409436834,0.9380976346250629,0.94188984335523,0.9489795918367347,0.9413549039433772,0.9437404967055246,0.9423076923076923,0.9442190669371197,0.9452332657200812]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_fair,0,Blackhole,0.8306752996001812,0.008228117080303124,"[0.8420153714773698,0.8388501742160279,0.8291413703382481,0.8259921500218055,0.8241206030150754,0.822871883061049,0.8453063023358308,0.8241610738255034,0.8286219081272085,0.8256721595836947]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_fair,1,Flooding,0.9363137549263758,0.002188441503161545,"[0.9393034825870646,0.9345238095238095,0.9365079365079365,0.9374379344587885,0.9355797819623389,0.9318854886475815,0.9346534653465347,0.9374379344587885,0.9374379344587885,0.9383697813121272]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_fair,2,Grayhole,0.8681620844097931,0.0056928802149296895,"[0.8684431977559607,0.873575993331481,0.8669456066945607,0.8644302744663155,0.8737864077669902,0.8603414497621047,0.8778205833791964,0.8670299727520436,0.8687757909215956,0.8604715672676838]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_fair,3,Normal,0.9973085308227105,9.289550214471381e-05,"[0.9972753139421482,0.9973458267146562,0.9974466716258872,0.9972349303705194,0.9973357462423968,0.9973559069842259,0.9971945983449135,0.9973055036094187,0.9974264631964131,0.9971643471965248]"
pure_group_representative,student,student_A,F_KD_from_CL_MLP_fair,4,TDMA,0.9423342915737714,0.0031806583673905115,"[0.9427848101265823,0.9408792319353209,0.945712836123795,0.9375629405840886,0.9418310571573091,0.94667343829355,0.938508064516129,0.9432624113475178,0.9461382113821138,0.9399899142713061]"
pure_group_representative,student,student_A,G_KD_random_pacing,0,Blackhole,0.83162746097195,0.009452861944905216,"[0.8486159169550173,0.826526130873957,0.821475338280227,0.8313827481577807,0.8424875170222424,0.8375165125495376,0.8368489022815325,0.8274021352313167,0.8233719892952721,0.820647419072616]"
pure_group_representative,student,student_A,G_KD_random_pacing,1,Flooding,0.9357668815834759,0.0012952341009986514,"[0.9346534653465347,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9355797819623389,0.9355797819623389,0.9355797819623389,0.932806324110672,0.9365079365079365,0.9374379344587885]"
pure_group_representative,student,student_A,G_KD_random_pacing,2,Grayhole,0.8697582909090048,0.00557321462547897,"[0.8768802228412256,0.8666114333057167,0.8630175048624618,0.8683035714285714,0.8798920377867746,0.8738292011019284,0.8701007838745801,0.8679245283018868,0.8680175246440307,0.863006100942873]"
pure_group_representative,student,student_A,G_KD_random_pacing,3,Normal,0.9973216570475589,9.590263052960062e-05,"[0.9973256655674415,0.9974063052919414,0.9973761724286992,0.9973156386668678,0.9973155846897841,0.9971442361837343,0.9972651772607533,0.9972248476682688,0.9973559601483879,0.9974869825697111]"
pure_group_representative,student,student_A,G_KD_random_pacing,4,TDMA,0.9425465569291894,0.003724038586151407,"[0.9452332657200812,0.9451776649746193,0.9428426909458776,0.9395161290322581,0.9471544715447154,0.935678391959799,0.9385699899295066,0.9418310571573091,0.9428426909458776,0.9466192170818505]"
pure_group_representative,student,student_A,I_KD_from_SMOTE_MLP,0,Blackhole,0.826993467931449,0.015039337863146322,"[0.8334817453250223,0.8358344702137335,0.8269313767803194,0.8497932935231971,0.8247706422018348,0.8445975032285837,0.8175115207373271,0.8219298245614035,0.8177509694097371,0.7973333333333333]"
pure_group_representative,student,student_A,I_KD_from_SMOTE_MLP,1,Flooding,0.9381841515046421,0.0009609781005927338,"[0.9383697813121272,0.9383697813121272,0.9383697813121272,0.9383697813121272,0.9383697813121272,0.9355797819623389,0.9383697813121272,0.9383697813121272,0.9393034825870646,0.9383697813121272]"
pure_group_representative,student,student_A,I_KD_from_SMOTE_MLP,2,Grayhole,0.8702954900640792,0.01173307086195653,"[0.8763056624518967,0.8799783256570035,0.8633696563285834,0.8911693221712126,0.8745288099084545,0.8738461538461538,0.8708031157668547,0.8649098474341192,0.8582633053221288,0.8497807017543859]"
pure_group_representative,student,student_A,I_KD_from_SMOTE_MLP,3,Normal,0.9972027274169667,0.00017739448583476187,"[0.997416488233461,0.9972249034749034,0.9971744879387839,0.9970838444985218,0.9973659870511119,0.9971644042232277,0.9970636149715412,0.9973863042341872,0.997305557789753,0.9968416817541742]"
pure_group_representative,student,student_A,I_KD_from_SMOTE_MLP,4,TDMA,0.9334607637725911,0.006892545624061854,"[0.93891973750631,0.9328657314629258,0.9343358395989975,0.9246031746031746,0.9404040404040404,0.9362129583124058,0.9277528649725959,0.9409389197375063,0.937625754527163,0.9209486166007905]"
pure_group_representative,student,student_A,J_CoDistill_RF_CL,0,Blackhole,0.8234427019570727,0.016331651928853785,"[0.8209219858156028,0.8269484808454426,0.8148812191842223,0.8087233075874602,0.8286888990406578,0.8281818181818181,0.8163265306122449,0.8637236084452975,0.8217126813289658,0.8043184885290149]"
pure_group_representative,student,student_A,J_CoDistill_RF_CL,1,Flooding,0.9386498916946084,0.0004510205647838496,"[0.9383697813121272,0.9393034825870646,0.9383697813121272,0.9393034825870646,0.9393034825870646,0.9383697813121272,0.9383697813121272,0.9383697813121272,0.9383697813121272,0.9383697813121272]"
pure_group_representative,student,student_A,J_CoDistill_RF_CL,2,Grayhole,0.874595798905623,0.013181845145129713,"[0.8675496688741722,0.872393661384487,0.867748144074787,0.8642311886586695,0.8791089377886444,0.8792586535840828,0.8668696374204262,0.9072655217965654,0.8796147672552167,0.8619178082191781]"
pure_group_representative,student,student_A,J_CoDistill_RF_CL,3,Normal,0.9977984189499407,6.175862243583665e-05,"[0.9977087269365277,0.9978598342125095,0.9977793185220912,0.9976989318622574,0.9977994594105767,0.9978396519327579,0.9978699461458083,0.9978094855305466,0.9978597481938485,0.9977590867524846]"
pure_group_representative,student,student_A,J_CoDistill_RF_CL,4,TDMA,0.9548180779426227,0.001629137196335484,"[0.9539406345957011,0.9548717948717949,0.9534526854219949,0.9534526854219949,0.9549180327868853,0.9549180327868853,0.9573703133025167,0.9544290834613415,0.9578622816032888,0.9529652351738241]"
pure_group_representative,student,student_B,D_Small_MLP,0,Blackhole,0.8789107873024694,0.01610255856001383,"[0.8742623694961417,0.8555347091932458,0.88268156424581,0.8682795698924731,0.8741965105601469,0.9028243178554333,0.8852607709750567,0.8681961313540261,0.907484890748489,0.8703870387038704]"
pure_group_representative,student,student_B,D_Small_MLP,1,Flooding,0.9309755357736368,0.0030644396032261964,"[0.928220255653884,0.9273084479371316,0.9309664694280079,0.9318854886475815,0.9273084479371316,0.9346534653465347,0.932806324110672,0.9300492610837439,0.9300492610837439,0.9365079365079365]"
pure_group_representative,student,student_B,D_Small_MLP,2,Grayhole,0.9086434953552999,0.01067130214592966,"[0.9054347826086957,0.8980026631158455,0.9146537842190016,0.8981937602627258,0.906047516198704,0.9251772118666317,0.911117151399837,0.8994535519125683,0.9269076305220884,0.9014469014469014]"
pure_group_representative,student,student_B,D_Small_MLP,3,Normal,0.997411397215371,7.256206848413842e-05,"[0.9974869320466425,0.9974063052919414,0.9975777190355101,0.9974065138721351,0.997366040012064,0.9973559601483879,0.9974063574401351,0.9973357998130034,0.9974163843455008,0.9973559601483879]"
pure_group_representative,student,student_B,D_Small_MLP,4,TDMA,0.9439442401994343,0.0030675721302553063,"[0.9471544715447154,0.945712836123795,0.9476359938993391,0.94667343829355,0.942366026289181,0.9446981227803145,0.942366026289181,0.9399899142713061,0.9442755825734549,0.9385699899295066]"
pure_group_representative,student,student_B,E2_KD_from_MLP,0,Blackhole,0.8476715183686585,0.00799334447026982,"[0.8396268325188805,0.8427115640230395,0.8543516873889876,0.8532272325375774,0.8601177003168855,0.8372505543237251,0.8514588859416445,0.8485964104924069,0.8371467025572006,0.8522276135862373]"
pure_group_representative,student,student_B,E2_KD_from_MLP,1,Flooding,0.9363259825794922,0.0019926398148453804,"[0.9365079365079365,0.9365079365079365,0.932806324110672,0.9374379344587885,0.9383697813121272,0.9374379344587885,0.932806324110672,0.9365079365079365,0.9365079365079365,0.9383697813121272]"
pure_group_representative,student,student_B,E2_KD_from_MLP,2,Grayhole,0.8834320614954418,0.005681373709787914,"[0.8765770707624795,0.8797799174690509,0.8857221156481228,0.8873550524572059,0.8921409214092141,0.8763056624518967,0.8821752265861027,0.889545821015856,0.8777959629023458,0.8869228642521426]"
pure_group_representative,student,student_B,E2_KD_from_MLP,3,Normal,0.99738413160916,0.00010222766394619346,"[0.9973861991314139,0.9974163843455008,0.9973055036094187,0.9974769051376645,0.997396226035729,0.9973659870511119,0.9971744311154461,0.9973760669153203,0.9973760669153203,0.9975675458346736]"
pure_group_representative,student,student_B,E2_KD_from_MLP,4,TDMA,0.9431040488836429,0.0020813880687500265,"[0.945712836123795,0.9437974683544303,0.9437404967055246,0.9433198380566802,0.9452332657200812,0.9404040404040404,0.9395161290322581,0.9418310571573091,0.9423076923076923,0.9451776649746193]"
pure_group_representative,student,student_B,E_KD_from_RF,0,Blackhole,0.8574891727773635,0.029876915947726585,"[0.8293345405160706,0.8690188496858385,0.887189292543021,0.820137299771167,0.8783325254483761,0.8762541806020067,0.9048991354466859,0.8345521023765996,0.8530499075785583,0.8221238938053097]"
pure_group_representative,student,student_B,E_KD_from_RF,1,Flooding,0.9391167423320772,0.00039368302440070957,"[0.9393034825870646,0.9393034825870646,0.9393034825870646,0.9383697813121272,0.9393034825870646,0.9393034825870646,0.9383697813121272,0.9393034825870646,0.9393034825870646,0.9393034825870646]"
pure_group_representative,student,student_B,E_KD_from_RF,2,Grayhole,0.9024352467516559,0.02135823575964484,"[0.8794949217677738,0.9124106906589045,0.9205756929637526,0.8808347062053816,0.919175911251981,0.9168443496801706,0.9349680170575693,0.8864628820960698,0.9008174386920981,0.8727678571428571]"
pure_group_representative,student,student_B,E_KD_from_RF,3,Normal,0.9981066949036572,8.68529015796108e-05,"[0.9979909593169262,0.9980413230611609,0.9980011852268504,0.9982526611769431,0.9980713984370292,0.99808150104965,0.9982123847590737,0.9981216413038019,0.9981721402028724,0.9981217545022649]"
pure_group_representative,student,student_B,E_KD_from_RF,4,TDMA,0.9617184812721122,0.0012339962396121487,"[0.9603297269448737,0.9618163054695562,0.9608247422680413,0.9633074935400516,0.9608247422680413,0.9603297269448737,0.9638055842812823,0.9628099173553719,0.9613202681794739,0.9618163054695562]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_ext,0,Blackhole,0.8469416744501089,0.01100926770753286,"[0.8482142857142857,0.8367978770455551,0.8449053201082056,0.8505747126436781,0.8717480602464628,0.8325231992929739,0.8505041648399825,0.851006711409396,0.836147877681424,0.8469945355191257]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_ext,1,Flooding,0.9340136233913556,0.002784563501815632,"[0.9365079365079365,0.9374379344587885,0.932806324110672,0.9365079365079365,0.933728981206726,0.928220255653884,0.9346534653465347,0.9309664694280079,0.9346534653465347,0.9346534653465347]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_ext,2,Grayhole,0.8829236425822711,0.0076647870037682125,"[0.8815502183406113,0.8774834437086093,0.8814111261872456,0.8816259269431475,0.9014312719416689,0.8717666483214089,0.8809063277148383,0.8860344356381525,0.8810810810810811,0.885945945945946]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_ext,3,Normal,0.9973518773406352,9.387159128119424e-05,"[0.9973357462423968,0.9975373666911255,0.9972954223263389,0.9972550951667555,0.9974163843455008,0.9972046816554719,0.9973559069842259,0.9974063052919414,0.9973156386668678,0.997396226035729]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_ext,4,TDMA,0.9438661122610755,0.002906343212719263,"[0.9446981227803145,0.94667343829355,0.9452332657200812,0.9404040404040404,0.9461928934010152,0.9394550958627649,0.945712836123795,0.9461382113821138,0.9394550958627649,0.9446981227803145]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_fair,0,Blackhole,0.8421661466924764,0.013804481145257704,"[0.8242784380305602,0.8399646330680813,0.8483221476510067,0.8282476024411508,0.8660351826792964,0.8451075032909171,0.848294434470377,0.827046918123275,0.8356979405034325,0.8586666666666667]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_fair,1,Flooding,0.9362326206718077,0.001859326707809702,"[0.9374379344587885,0.9365079365079365,0.9355797819623389,0.9355797819623389,0.9355797819623389,0.9346534653465347,0.9365079365079365,0.932806324110672,0.9383697813121272,0.9393034825870646]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_fair,2,Grayhole,0.8780870392055149,0.010403913179112555,"[0.8573040045121263,0.8772026431718062,0.8834924965893588,0.8674631842178383,0.8951656708310701,0.8766896551724138,0.8827210884353741,0.8747653526414588,0.8795472918350848,0.8865190046486191]"
pure_group_representative,student,student_B,F_KD_from_CL_MLP_fair,3,Normal,0.9973327315786321,3.7726934985858895e-05,"[0.9973559069842259,0.9974063052919414,0.9973659870511119,0.9973055036094187,0.9973155846897841,0.9972954767099323,0.9972954223263389,0.9972954223263389,0.9973357998130034,0.9973559069842259]"
